time,Nodes1Paths2.timeDiffObserver_Voted.ScaledTimeDiff:vector
11.62,1.52763e-07
11.63,1.50771e-07
11.64,1.49705e-07
11.65,1.53856e-07
11.66,1.52342e-07
11.67,1.4582e-07
11.68,1.4458e-07
11.69,1.45007e-07
11.7,1.51257e-07
11.71,1.50451e-07
11.72,1.52595e-07
11.73,1.55845e-07
11.74,1.49702e-07
11.75,1.44877e-07
11.76,1.44438e-07
11.77,1.4408e-07
11.78,1.43542e-07
11.79,1.42402e-07
11.8,1.43591e-07
11.81,1.42553e-07
11.82,1.42108e-07
11.83,1.42374e-07
11.84,1.46324e-07
11.85,1.48126e-07
11.86,1.49877e-07
11.87,1.51434e-07
11.88,1.49241e-07
11.89,1.46533e-07
11.9,1.41348e-07
11.91,1.36025e-07
11.92,1.34036e-07
11.93,1.3085e-07
11.94,1.27645e-07
11.95,1.29796e-07
11.96,1.28839e-07
11.97,1.24707e-07
11.98,1.19457e-07
11.99,1.22984e-07
12,1.24162e-07
12.01,1.22522e-07
12.02,1.21693e-07
12.03,1.22669e-07
12.04,1.28663e-07
12.05,1.27433e-07
12.06,1.22102e-07
12.07,1.21325e-07
12.08,1.20951e-07
12.09,1.20511e-07
12.1,1.23607e-07
12.11,1.27625e-07
12.12,1.28876e-07
12.13,1.33627e-07
12.14,1.38589e-07
12.15,1.42451e-07
12.16,1.39223e-07
12.17,1.36035e-07
12.18,1.35408e-07
12.19,1.39292e-07
12.2,1.46039e-07
12.21,1.4202e-07
12.22,1.40627e-07
12.23,1.52277e-07
12.24,1.4984e-07
12.25,1.45562e-07
12.26,1.41722e-07
12.27,1.41425e-07
12.28,1.40441e-07
12.29,1.43425e-07
12.3,1.4741e-07
12.31,1.50493e-07
12.32,1.48754e-07
12.33,1.46312e-07
12.34,1.44872e-07
12.35,1.43548e-07
12.36,1.41466e-07
12.37,1.44376e-07
12.38,1.45705e-07
12.39,1.44543e-07
12.4,1.44037e-07
12.41,1.451e-07
12.42,1.4306e-07
12.43,1.41816e-07
12.44,1.40894e-07
12.45,1.40055e-07
12.46,1.39696e-07
12.47,1.39701e-07
12.48,1.39751e-07
12.49,1.41282e-07
12.5,1.42367e-07
12.51,1.42237e-07
12.52,1.41818e-07
12.53,1.41497e-07
12.54,1.43048e-07
12.55,1.41786e-07
12.56,1.39194e-07
12.57,1.37655e-07
12.58,1.3634e-07
12.59,1.352e-07
12.6,1.35283e-07
12.61,1.35735e-07
12.62,1.35513e-07
12.63,1.36583e-07
12.64,1.39535e-07
12.65,1.38846e-07
12.66,1.39507e-07
12.67,1.43216e-07
12.68,1.41668e-07
12.69,1.39415e-07
12.7,1.34475e-07
12.71,1.32823e-07
12.72,1.33917e-07
12.73,1.35467e-07
12.74,1.30669e-07
12.75,1.27622e-07
12.76,1.28819e-07
12.77,1.30873e-07
12.78,1.34695e-07
12.79,1.3591e-07
12.8,1.35138e-07
12.81,1.33795e-07
12.82,1.30256e-07
12.83,1.32503e-07
12.84,1.39453e-07
12.85,1.44287e-07
12.86,1.47163e-07
12.87,1.48213e-07
12.88,1.47826e-07
12.89,1.43686e-07
12.9,1.41328e-07
12.91,1.40024e-07
12.92,1.37586e-07
12.93,1.36014e-07
12.94,1.39434e-07
12.95,1.45572e-07
12.96,1.4018e-07
12.97,1.40793e-07
12.98,1.48543e-07
12.99,1.49055e-07
13,1.48315e-07
13.01,1.51301e-07
13.02,1.51834e-07
13.03,1.49894e-07
13.04,1.51329e-07
13.05,1.52339e-07
13.06,1.49938e-07
13.07,1.56488e-07
13.08,1.56774e-07
13.09,1.54334e-07
13.1,1.49658e-07
13.11,1.46778e-07
13.12,1.47013e-07
13.13,1.39077e-07
13.14,1.32194e-07
13.15,1.30355e-07
13.16,1.30079e-07
13.17,1.31013e-07
13.18,1.38771e-07
13.19,1.433e-07
13.2,1.3626e-07
13.21,1.32873e-07
13.22,1.32323e-07
13.23,1.32283e-07
13.24,1.29945e-07
13.25,1.30311e-07
13.26,1.32091e-07
13.27,1.36452e-07
13.28,1.40534e-07
13.29,1.41434e-07
13.3,1.42353e-07
13.31,1.42748e-07
13.32,1.42776e-07
13.33,1.42379e-07
13.34,1.40539e-07
13.35,1.37692e-07
13.36,1.39466e-07
13.37,1.44516e-07
13.38,1.44083e-07
13.39,1.42874e-07
13.4,1.4182e-07
13.41,1.48833e-07
13.42,1.57378e-07
13.43,1.55187e-07
13.44,1.5337e-07
13.45,1.5442e-07
13.46,1.5302e-07
13.47,1.49993e-07
13.48,1.47253e-07
13.49,1.48182e-07
13.5,1.44974e-07
13.51,1.43457e-07
13.52,1.37669e-07
13.53,1.3234e-07
13.54,1.32151e-07
13.55,1.3347e-07
13.56,1.30986e-07
13.57,1.31037e-07
13.58,1.28304e-07
13.59,1.27064e-07
13.6,1.26758e-07
13.61,1.26562e-07
13.62,1.27095e-07
13.63,1.27875e-07
13.64,1.28275e-07
13.65,1.28641e-07
13.66,1.25037e-07
13.67,1.2124e-07
13.68,1.23387e-07
13.69,1.24299e-07
13.7,1.24066e-07
13.71,1.20727e-07
13.72,1.2164e-07
13.73,1.2769e-07
13.74,1.31103e-07
13.75,1.34006e-07
13.76,1.39857e-07
13.77,1.43526e-07
13.78,1.45604e-07
13.79,1.54455e-07
13.8,1.5564e-07
13.81,1.49001e-07
13.82,1.47442e-07
13.83,1.51318e-07
13.84,1.58068e-07
13.85,1.62291e-07
13.86,1.64419e-07
13.87,1.6378e-07
13.88,1.65306e-07
13.89,1.65541e-07
13.9,1.55699e-07
13.91,1.48179e-07
13.92,1.48834e-07
13.93,1.50671e-07
13.94,1.5342e-07
13.95,1.56465e-07
13.96,1.58158e-07
13.97,1.59367e-07
13.98,1.62417e-07
13.99,1.64851e-07
14,1.66602e-07
14.01,1.66723e-07
14.02,1.66089e-07
14.03,1.64235e-07
14.04,1.61891e-07
14.05,1.61616e-07
14.06,1.61882e-07
14.07,1.58175e-07
14.08,1.53977e-07
14.09,1.55127e-07
14.1,1.58855e-07
14.11,1.61514e-07
14.12,1.58574e-07
14.13,1.60767e-07
14.14,1.63112e-07
14.15,1.61382e-07
14.16,1.60395e-07
14.17,1.61646e-07
14.18,1.62824e-07
14.19,1.64366e-07
14.2,1.66111e-07
14.21,1.63083e-07
14.22,1.58073e-07
14.23,1.53833e-07
14.24,1.49846e-07
14.25,1.48283e-07
14.26,1.50033e-07
14.27,1.4838e-07
14.28,1.49418e-07
14.29,1.46779e-07
14.3,1.48723e-07
14.31,1.52575e-07
14.32,1.49835e-07
14.33,1.4732e-07
14.34,1.4498e-07
14.35,1.4719e-07
14.36,1.48817e-07
14.37,1.47367e-07
14.38,1.4552e-07
14.39,1.4442e-07
14.4,1.4196e-07
14.41,1.39264e-07
14.42,1.37151e-07
14.43,1.36711e-07
14.44,1.36335e-07
14.45,1.36334e-07
14.46,1.39994e-07
14.47,1.4144e-07
14.48,1.406e-07
14.49,1.36197e-07
14.5,1.34847e-07
14.51,1.40497e-07
14.52,1.413e-07
14.53,1.4046e-07
14.54,1.38992e-07
14.55,1.41062e-07
14.56,1.45031e-07
14.57,1.46138e-07
14.58,1.46721e-07
14.59,1.44381e-07
14.6,1.42395e-07
14.61,1.40456e-07
14.62,1.37933e-07
14.63,1.3142e-07
14.64,1.27164e-07
14.65,1.26742e-07
14.66,1.24779e-07
14.67,1.20439e-07
14.68,1.23758e-07
14.69,1.26961e-07
14.7,1.28252e-07
14.71,1.29957e-07
14.72,1.31873e-07
14.73,1.32823e-07
14.74,1.30285e-07
14.75,1.30809e-07
14.76,1.3616e-07
14.77,1.36301e-07
14.78,1.36652e-07
14.79,1.40301e-07
14.8,1.4054e-07
14.81,1.38826e-07
14.82,1.37287e-07
14.83,1.35339e-07
14.84,1.29199e-07
14.85,1.31268e-07
14.86,1.34312e-07
14.87,1.33316e-07
14.88,1.34627e-07
14.89,1.37089e-07
14.9,1.3824e-07
14.91,1.40312e-07
14.92,1.40302e-07
14.93,1.38471e-07
14.94,1.39913e-07
14.95,1.42463e-07
14.96,1.42922e-07
14.97,1.4084e-07
14.98,1.368e-07
14.99,1.3418e-07
15,1.3366e-07
15.01,1.3431e-07
15.02,1.33973e-07
15.03,1.34549e-07
15.04,1.35828e-07
15.05,1.36055e-07
15.06,1.35911e-07
15.07,1.38815e-07
15.08,1.42216e-07
15.09,1.41276e-07
15.1,1.44417e-07
15.11,1.45567e-07
15.12,1.43327e-07
15.13,1.4457e-07
15.14,1.45868e-07
15.15,1.4249e-07
15.16,1.44613e-07
15.17,1.49019e-07
15.18,1.5147e-07
15.19,1.54232e-07
15.2,1.57152e-07
15.21,1.59604e-07
15.22,1.5864e-07
15.23,1.542e-07
15.24,1.55796e-07
15.25,1.55837e-07
15.26,1.51797e-07
15.27,1.48162e-07
15.28,1.44772e-07
15.29,1.41833e-07
15.3,1.4188e-07
15.31,1.40068e-07
15.32,1.37729e-07
15.33,1.38778e-07
15.34,1.42528e-07
15.35,1.47954e-07
15.36,1.55006e-07
15.37,1.5253e-07
15.38,1.4858e-07
15.39,1.4522e-07
15.4,1.42289e-07
15.41,1.39794e-07
15.42,1.38154e-07
15.43,1.37811e-07
15.44,1.38026e-07
15.45,1.3827e-07
15.46,1.38421e-07
15.47,1.38574e-07
15.48,1.38724e-07
15.49,1.39881e-07
15.5,1.41962e-07
15.51,1.46113e-07
15.52,1.53827e-07
15.53,1.60793e-07
15.54,1.62943e-07
15.55,1.62452e-07
15.56,1.63503e-07
15.57,1.61255e-07
15.58,1.57545e-07
15.59,1.55905e-07
15.6,1.58359e-07
15.61,1.58663e-07
15.62,1.56023e-07
15.63,1.55032e-07
15.64,1.54493e-07
15.65,1.55303e-07
15.66,1.55949e-07
15.67,1.51709e-07
15.68,1.47242e-07
15.69,1.44541e-07
15.7,1.42507e-07
15.71,1.40827e-07
15.72,1.41267e-07
15.73,1.46217e-07
15.74,1.44469e-07
15.75,1.41519e-07
15.76,1.4058e-07
15.77,1.39132e-07
15.78,1.38149e-07
15.79,1.401e-07
15.8,1.40936e-07
15.81,1.44486e-07
15.82,1.38347e-07
15.83,1.35589e-07
15.84,1.39439e-07
15.85,1.34618e-07
15.86,1.34512e-07
15.87,1.36107e-07
15.88,1.37107e-07
15.89,1.368e-07
15.9,1.3384e-07
15.91,1.32916e-07
15.92,1.33954e-07
15.93,1.39704e-07
15.94,1.41653e-07
15.95,1.40672e-07
15.96,1.40634e-07
15.97,1.40203e-07
15.98,1.39363e-07
15.99,1.40498e-07
16,1.43746e-07
16.01,1.47612e-07
16.02,1.48654e-07
16.03,1.46842e-07
16.04,1.43245e-07
16.05,1.39201e-07
16.06,1.38563e-07
16.07,1.37394e-07
16.08,1.38079e-07
16.09,1.40929e-07
16.1,1.4306e-07
16.11,1.43807e-07
16.12,1.40067e-07
16.13,1.38424e-07
16.14,1.3689e-07
16.15,1.3475e-07
16.16,1.33508e-07
16.17,1.33488e-07
16.18,1.33279e-07
16.19,1.32424e-07
16.2,1.3635e-07
16.21,1.35211e-07
16.22,1.34076e-07
16.23,1.33036e-07
16.24,1.32868e-07
16.25,1.32828e-07
16.26,1.37338e-07
16.27,1.4208e-07
16.28,1.45459e-07
16.29,1.48172e-07
16.3,1.50384e-07
16.31,1.51216e-07
16.32,1.46876e-07
16.33,1.4293e-07
16.34,1.3929e-07
16.35,1.36151e-07
16.36,1.33576e-07
16.37,1.31737e-07
16.38,1.33072e-07
16.39,1.34724e-07
16.4,1.32059e-07
16.41,1.31713e-07
16.42,1.34036e-07
16.43,1.38887e-07
16.44,1.41593e-07
16.45,1.40853e-07
16.46,1.40114e-07
16.47,1.41791e-07
16.48,1.46041e-07
16.49,1.46979e-07
16.5,1.46929e-07
16.51,1.4369e-07
16.52,1.41503e-07
16.53,1.40639e-07
16.54,1.43939e-07
16.55,1.47529e-07
16.56,1.50961e-07
16.57,1.54214e-07
16.58,1.53912e-07
16.59,1.50072e-07
16.6,1.49662e-07
16.61,1.51816e-07
16.62,1.59719e-07
16.63,1.57685e-07
16.64,1.53277e-07
16.65,1.50296e-07
16.66,1.44661e-07
16.67,1.39e-07
16.68,1.38665e-07
16.69,1.39579e-07
16.7,1.44646e-07
16.71,1.48397e-07
16.72,1.52295e-07
16.73,1.56045e-07
16.74,1.56487e-07
16.75,1.53211e-07
16.76,1.50327e-07
16.77,1.47115e-07
16.78,1.44963e-07
16.79,1.49071e-07
16.8,1.4998e-07
16.81,1.43941e-07
16.82,1.43248e-07
16.83,1.45467e-07
16.84,1.45027e-07
16.85,1.42094e-07
16.86,1.415e-07
16.87,1.40748e-07
16.88,1.41592e-07
16.89,1.45247e-07
16.9,1.49093e-07
16.91,1.52373e-07
16.92,1.53278e-07
16.93,1.49263e-07
16.94,1.49065e-07
16.95,1.47426e-07
16.96,1.4835e-07
16.97,1.48464e-07
16.98,1.46024e-07
16.99,1.4396e-07
17,1.43855e-07
17.01,1.41546e-07
17.02,1.38882e-07
17.03,1.3778e-07
17.04,1.4223e-07
17.05,1.42087e-07
17.06,1.396e-07
17.07,1.39651e-07
17.08,1.42048e-07
17.09,1.46298e-07
17.1,1.45437e-07
17.11,1.44e-07
17.12,1.46839e-07
17.13,1.49668e-07
17.14,1.49344e-07
17.15,1.41605e-07
17.16,1.3807e-07
17.17,1.35032e-07
17.18,1.34017e-07
17.19,1.30787e-07
17.2,1.26181e-07
17.21,1.28866e-07
17.22,1.30968e-07
17.23,1.32918e-07
17.24,1.32455e-07
17.25,1.33574e-07
17.26,1.38343e-07
17.27,1.42572e-07
17.28,1.45822e-07
17.29,1.45545e-07
17.3,1.45041e-07
17.31,1.47189e-07
17.32,1.42501e-07
17.33,1.40553e-07
17.34,1.44903e-07
17.35,1.46958e-07
17.36,1.47183e-07
17.37,1.44849e-07
17.38,1.43044e-07
17.39,1.41613e-07
17.4,1.38974e-07
17.41,1.41542e-07
17.42,1.44867e-07
17.43,1.43699e-07
17.44,1.45671e-07
17.45,1.49265e-07
17.46,1.47213e-07
17.47,1.45307e-07
17.48,1.43967e-07
17.49,1.4196e-07
17.5,1.42081e-07
17.51,1.41141e-07
17.52,1.42625e-07
17.53,1.46578e-07
17.54,1.46039e-07
17.55,1.45344e-07
17.56,1.44105e-07
17.57,1.4623e-07
17.58,1.50017e-07
17.59,1.53467e-07
17.6,1.55538e-07
17.61,1.57241e-07
17.62,1.59791e-07
17.63,1.59178e-07
17.64,1.60629e-07
17.65,1.61231e-07
17.66,1.60742e-07
17.67,1.58106e-07
17.68,1.58167e-07
17.69,1.58902e-07
17.7,1.59553e-07
17.71,1.58236e-07
17.72,1.53746e-07
17.73,1.47206e-07
17.74,1.50382e-07
17.75,1.52705e-07
17.76,1.50028e-07
17.77,1.49135e-07
17.78,1.506e-07
17.79,1.4821e-07
17.8,1.45715e-07
17.81,1.43692e-07
17.82,1.46642e-07
17.83,1.52674e-07
17.84,1.61124e-07
17.85,1.52083e-07
17.86,1.47408e-07
17.87,1.50032e-07
17.88,1.52011e-07
17.89,1.53331e-07
17.9,1.49668e-07
17.91,1.43899e-07
17.92,1.36566e-07
17.93,1.40317e-07
17.94,1.38164e-07
17.95,1.32018e-07
17.96,1.28268e-07
17.97,1.26212e-07
17.98,1.31762e-07
17.99,1.36935e-07
18,1.41686e-07
18.01,1.44432e-07
18.02,1.46579e-07
18.03,1.47319e-07
18.04,1.45575e-07
18.05,1.42746e-07
18.06,1.39547e-07
18.07,1.42097e-07
18.08,1.43043e-07
18.09,1.42803e-07
18.1,1.42987e-07
18.11,1.41758e-07
18.12,1.38219e-07
18.13,1.36686e-07
18.14,1.33682e-07
18.15,1.26742e-07
18.16,1.24964e-07
18.17,1.24925e-07
18.18,1.25457e-07
18.19,1.26146e-07
18.2,1.26449e-07
18.21,1.2131e-07
18.22,1.1946e-07
18.23,1.2491e-07
18.24,1.25538e-07
18.25,1.25399e-07
18.26,1.2535e-07
18.27,1.25774e-07
18.28,1.29469e-07
18.29,1.40019e-07
18.3,1.43497e-07
18.31,1.42458e-07
18.32,1.41485e-07
18.33,1.40477e-07
18.34,1.38837e-07
18.35,1.40015e-07
18.36,1.43669e-07
18.37,1.41873e-07
18.38,1.37398e-07
18.39,1.3326e-07
18.4,1.3651e-07
18.41,1.36956e-07
18.42,1.35716e-07
18.43,1.38091e-07
18.44,1.40326e-07
18.45,1.39586e-07
18.46,1.42119e-07
18.47,1.43021e-07
18.48,1.41981e-07
18.49,1.40334e-07
18.5,1.37439e-07
18.51,1.326e-07
18.52,1.32286e-07
18.53,1.33793e-07
18.54,1.36143e-07
18.55,1.37746e-07
18.56,1.39487e-07
18.57,1.40116e-07
18.58,1.39263e-07
18.59,1.39313e-07
18.6,1.38677e-07
18.61,1.39134e-07
18.62,1.42484e-07
18.63,1.43331e-07
18.64,1.42985e-07
18.65,1.50335e-07
18.66,1.49567e-07
18.67,1.46131e-07
18.68,1.43881e-07
18.69,1.42336e-07
18.7,1.41604e-07
18.71,1.43087e-07
18.72,1.42876e-07
18.73,1.43426e-07
18.74,1.43972e-07
18.75,1.44784e-07
18.76,1.48976e-07
18.77,1.50982e-07
18.78,1.49397e-07
18.79,1.45957e-07
18.8,1.46956e-07
18.81,1.49707e-07
18.82,1.52194e-07
18.83,1.49049e-07
18.84,1.40309e-07
18.85,1.40082e-07
18.86,1.38342e-07
18.87,1.32128e-07
18.88,1.28128e-07
18.89,1.28831e-07
18.9,1.36776e-07
18.91,1.42723e-07
18.92,1.4285e-07
18.93,1.45901e-07
18.94,1.46181e-07
18.95,1.45791e-07
18.96,1.49441e-07
18.97,1.49848e-07
18.98,1.48008e-07
18.99,1.46544e-07
19,1.46293e-07
19.01,1.48135e-07
19.02,1.44301e-07
19.03,1.35361e-07
19.04,1.32786e-07
19.05,1.33061e-07
19.06,1.36039e-07
19.07,1.307e-07
19.08,1.29124e-07
19.09,1.34474e-07
19.1,1.39505e-07
19.11,1.41844e-07
19.12,1.40105e-07
19.13,1.47513e-07
19.14,1.51942e-07
19.15,1.47049e-07
19.16,1.44151e-07
19.17,1.44602e-07
19.18,1.42088e-07
19.19,1.42295e-07
19.2,1.45176e-07
19.21,1.42835e-07
19.22,1.40493e-07
19.23,1.33953e-07
19.24,1.36632e-07
19.25,1.39355e-07
19.26,1.42486e-07
19.27,1.44315e-07
19.28,1.43236e-07
19.29,1.42804e-07
19.3,1.44336e-07
19.31,1.43385e-07
19.32,1.42346e-07
19.33,1.44604e-07
19.34,1.49454e-07
19.35,1.53507e-07
19.36,1.55339e-07
19.37,1.5391e-07
19.38,1.54888e-07
19.39,1.57345e-07
19.4,1.56067e-07
19.41,1.55094e-07
19.42,1.54245e-07
19.43,1.47805e-07
19.44,1.46303e-07
19.45,1.50576e-07
19.46,1.52823e-07
19.47,1.56947e-07
19.48,1.59497e-07
19.49,1.6148e-07
19.5,1.62831e-07
19.51,1.63179e-07
19.52,1.62792e-07
19.53,1.61146e-07
19.54,1.55706e-07
19.55,1.52596e-07
19.56,1.52965e-07
19.57,1.48425e-07
19.58,1.47241e-07
19.59,1.45801e-07
19.6,1.42965e-07
19.61,1.40069e-07
19.62,1.37716e-07
19.63,1.37833e-07
19.64,1.40854e-07
19.65,1.35869e-07
19.66,1.30902e-07
19.67,1.30711e-07
19.68,1.31717e-07
19.69,1.34654e-07
19.7,1.39441e-07
19.71,1.38809e-07
19.72,1.38174e-07
19.73,1.37634e-07
19.74,1.37143e-07
19.75,1.38525e-07
19.76,1.3843e-07
19.77,1.38403e-07
19.78,1.40188e-07
19.79,1.40104e-07
19.8,1.36631e-07
19.81,1.32234e-07
19.82,1.32984e-07
19.83,1.3304e-07
19.84,1.3629e-07
19.85,1.37802e-07
19.86,1.36058e-07
19.87,1.40422e-07
19.88,1.45234e-07
19.89,1.49621e-07
19.9,1.52971e-07
19.91,1.5583e-07
19.92,1.56387e-07
19.93,1.48947e-07
19.94,1.45306e-07
19.95,1.44356e-07
19.96,1.44813e-07
19.97,1.47252e-07
19.98,1.46612e-07
19.99,1.51004e-07
20,1.52561e-07
20.01,1.46221e-07
20.02,1.47921e-07
20.03,1.51801e-07
20.04,1.5011e-07
20.05,1.48329e-07
20.06,1.49782e-07
20.07,1.50532e-07
20.08,1.50992e-07
20.09,1.49252e-07
20.1,1.45217e-07
20.11,1.42251e-07
20.12,1.42846e-07
20.13,1.41324e-07
20.14,1.40394e-07
20.15,1.44166e-07
20.16,1.43602e-07
20.17,1.39955e-07
20.18,1.38019e-07
20.19,1.36603e-07
20.2,1.35612e-07
20.21,1.41058e-07
20.22,1.43931e-07
20.23,1.42091e-07
20.24,1.43423e-07
20.25,1.47456e-07
20.26,1.50107e-07
20.27,1.47181e-07
20.28,1.43976e-07
20.29,1.45326e-07
20.3,1.39212e-07
20.31,1.30574e-07
20.32,1.28606e-07
20.33,1.26635e-07
20.34,1.27085e-07
20.35,1.24354e-07
20.36,1.23955e-07
20.37,1.26606e-07
20.38,1.24641e-07
20.39,1.2355e-07
20.4,1.27e-07
20.41,1.2686e-07
20.42,1.24922e-07
20.43,1.27321e-07
20.44,1.28925e-07
20.45,1.28344e-07
20.46,1.27105e-07
20.47,1.28188e-07
20.48,1.33638e-07
20.49,1.38664e-07
20.5,1.43216e-07
20.51,1.42675e-07
20.52,1.37991e-07
20.53,1.33336e-07
20.54,1.33146e-07
20.55,1.32907e-07
20.56,1.31968e-07
20.57,1.31095e-07
20.58,1.32736e-07
20.59,1.33786e-07
20.6,1.30701e-07
20.61,1.27704e-07
20.62,1.33004e-07
20.63,1.36536e-07
20.64,1.37394e-07
20.65,1.3825e-07
20.66,1.37058e-07
20.67,1.35712e-07
20.68,1.40649e-07
20.69,1.41999e-07
20.7,1.40172e-07
20.71,1.38113e-07
20.72,1.36755e-07
20.73,1.39605e-07
20.74,1.40019e-07
20.75,1.40668e-07
20.76,1.42318e-07
20.77,1.43087e-07
20.78,1.41148e-07
20.79,1.39445e-07
20.8,1.3941e-07
20.81,1.40008e-07
20.82,1.37668e-07
20.83,1.35761e-07
20.84,1.37811e-07
20.85,1.38428e-07
20.86,1.36846e-07
20.87,1.33006e-07
20.88,1.33357e-07
20.89,1.35441e-07
20.9,1.36285e-07
20.91,1.35562e-07
20.92,1.35512e-07
20.93,1.35491e-07
20.94,1.33318e-07
20.95,1.3776e-07
20.96,1.37321e-07
20.97,1.37039e-07
20.98,1.42389e-07
20.99,1.47077e-07
21,1.49014e-07
21.01,1.46474e-07
21.02,1.46437e-07
21.03,1.45535e-07
21.04,1.48385e-07
21.05,1.50893e-07
21.06,1.53233e-07
21.07,1.55285e-07
21.08,1.56728e-07
21.09,1.53488e-07
21.1,1.48937e-07
21.11,1.51255e-07
21.12,1.58706e-07
21.13,1.61619e-07
21.14,1.61649e-07
21.15,1.61295e-07
21.16,1.60937e-07
21.17,1.58747e-07
21.18,1.56924e-07
21.19,1.54975e-07
21.2,1.52241e-07
21.21,1.54811e-07
21.22,1.57586e-07
21.23,1.58336e-07
21.24,1.60584e-07
21.25,1.60612e-07
21.26,1.59939e-07
21.27,1.5871e-07
21.28,1.55649e-07
21.29,1.52332e-07
21.3,1.48727e-07
21.31,1.43067e-07
21.32,1.42028e-07
21.33,1.4175e-07
21.34,1.475e-07
21.35,1.47294e-07
21.36,1.46999e-07
21.37,1.41506e-07
21.38,1.38176e-07
21.39,1.38195e-07
21.4,1.37082e-07
21.41,1.36945e-07
21.42,1.40061e-07
21.43,1.45112e-07
21.44,1.47877e-07
21.45,1.46248e-07
21.46,1.41587e-07
21.47,1.38748e-07
21.48,1.37408e-07
21.49,1.33827e-07
21.5,1.30311e-07
21.51,1.27172e-07
21.52,1.29687e-07
21.53,1.33073e-07
21.54,1.36323e-07
21.55,1.40252e-07
21.56,1.43702e-07
21.57,1.46822e-07
21.58,1.48782e-07
21.59,1.49632e-07
21.6,1.52572e-07
21.61,1.56212e-07
21.62,1.53201e-07
21.63,1.4858e-07
21.64,1.44342e-07
21.65,1.41886e-07
21.66,1.41612e-07
21.67,1.43788e-07
21.68,1.37648e-07
21.69,1.37317e-07
21.7,1.37756e-07
21.71,1.34039e-07
21.72,1.32003e-07
21.73,1.31963e-07
21.74,1.3705e-07
21.75,1.40427e-07
21.76,1.3967e-07
21.77,1.4067e-07
21.78,1.44822e-07
21.79,1.40742e-07
21.8,1.35839e-07
21.81,1.35832e-07
21.82,1.43914e-07
21.83,1.5336e-07
21.84,1.5541e-07
21.85,1.54253e-07
21.86,1.51185e-07
21.87,1.55664e-07
21.88,1.59451e-07
21.89,1.6157e-07
21.9,1.6272e-07
21.91,1.64072e-07
21.92,1.65923e-07
21.93,1.63371e-07
21.94,1.59357e-07
21.95,1.54899e-07
21.96,1.50161e-07
21.97,1.46931e-07
21.98,1.49481e-07
21.99,1.47365e-07
22,1.46537e-07
22.01,1.4927e-07
22.02,1.48428e-07
22.03,1.40789e-07
22.04,1.34092e-07
22.05,1.32489e-07
22.06,1.37465e-07
22.07,1.38378e-07
22.08,1.37917e-07
22.09,1.38167e-07
22.1,1.414e-07
22.11,1.42341e-07
22.12,1.39602e-07
22.13,1.42033e-07
22.14,1.4446e-07
22.15,1.47969e-07
22.16,1.52723e-07
22.17,1.59974e-07
22.18,1.63675e-07
22.19,1.63001e-07
22.2,1.64698e-07
22.21,1.65549e-07
22.22,1.66706e-07
22.23,1.67456e-07
22.24,1.60896e-07
22.25,1.53605e-07
22.26,1.56649e-07
22.27,1.59811e-07
22.28,1.62062e-07
22.29,1.60308e-07
22.3,1.61502e-07
22.31,1.64492e-07
22.32,1.67042e-07
22.33,1.65931e-07
22.34,1.61691e-07
22.35,1.57828e-07
22.36,1.5429e-07
22.37,1.52111e-07
22.38,1.48412e-07
22.39,1.42472e-07
22.4,1.40608e-07
22.41,1.42244e-07
22.42,1.48095e-07
22.43,1.52643e-07
22.44,1.56453e-07
22.45,1.59004e-07
22.46,1.60777e-07
22.47,1.62028e-07
22.48,1.63278e-07
22.49,1.60114e-07
22.5,1.56375e-07
22.51,1.53909e-07
22.52,1.53576e-07
22.53,1.54126e-07
22.54,1.57164e-07
22.55,1.60066e-07
22.56,1.60791e-07
22.57,1.63099e-07
22.58,1.65833e-07
22.59,1.67483e-07
22.6,1.68973e-07
22.61,1.66633e-07
22.62,1.57994e-07
22.63,1.59265e-07
22.64,1.62214e-07
22.65,1.64265e-07
22.66,1.66292e-07
22.67,1.68516e-07
22.68,1.69067e-07
22.69,1.68729e-07
22.7,1.65984e-07
22.71,1.61155e-07
22.72,1.54071e-07
22.73,1.44031e-07
22.74,1.45885e-07
22.75,1.47374e-07
22.76,1.51147e-07
22.77,1.53606e-07
22.78,1.53167e-07
22.79,1.52728e-07
22.8,1.53226e-07
22.81,1.56977e-07
22.82,1.60463e-07
22.83,1.58613e-07
22.84,1.51573e-07
22.85,1.54918e-07
22.86,1.60334e-07
22.87,1.67784e-07
22.88,1.65239e-07
22.89,1.6083e-07
22.9,1.57849e-07
22.91,1.55196e-07
22.92,1.53738e-07
22.93,1.52401e-07
22.94,1.49543e-07
22.95,1.47103e-07
22.96,1.45801e-07
22.97,1.46397e-07
22.98,1.49947e-07
22.99,1.47416e-07
23,1.45792e-07
23.01,1.44052e-07
23.02,1.46762e-07
23.03,1.49436e-07
23.04,1.42411e-07
23.05,1.35766e-07
23.06,1.34627e-07
23.07,1.33619e-07
23.08,1.33126e-07
23.09,1.33086e-07
23.1,1.31859e-07
23.11,1.34227e-07
23.12,1.39761e-07
23.13,1.41757e-07
23.14,1.40018e-07
23.15,1.42513e-07
23.16,1.43742e-07
23.17,1.41319e-07
23.18,1.42229e-07
23.19,1.4141e-07
23.2,1.38971e-07
23.21,1.39053e-07
23.22,1.39773e-07
23.23,1.43323e-07
23.24,1.39559e-07
23.25,1.34852e-07
23.26,1.34553e-07
23.27,1.34415e-07
23.28,1.34447e-07
